=新闻=,#genre#
珠江,http://96.44.160.246:9999/smt.php?id=zhujiang


=运动=,#genre#
Astro Cricket,http://96.44.160.246:9999/smt.php?id=Acricket_mega
Astro Golf,http://96.44.160.246:9999/smt.php?id=Agolf
Bein 1 Sports,http://96.44.160.246:9999/smt.php?id=bein1_mega
Bein 2 Sports,http://96.44.160.246:9999/smt.php?id=bein2_mega
Bein 2 HD,http://96.44.160.246:9999/smt.php?id=Beinhd
Bein 3 Sports,http://96.44.160.246:9999/smt.php?id=bein3_mega
Bein 4 Sports,http://96.44.160.246:9999/smt.php?id=bein4_mega
Bein 5 Sports,http://96.44.160.246:9999/smt.php?id=bein5_mega
Bein 6 Sports,http://96.44.160.246:9999/smt.php?id=bein6_mega
Bein 7 Sports,http://96.44.160.246:9999/smt.php?id=bein7_mega
Beinsports,http://96.44.160.246:9999/smt.php?id=Besports
Champion 5 EPL,http://96.44.160.246:9999/smt.php?id=Champion5epl
Champion 6 EPL,http://96.44.160.246:9999/smt.php?id=Champion6epl
NBA TV,http://96.44.160.246:9999/smt.php?id=nbatv_twn
Rugby Pass TV,http://96.44.160.246:9999/smt.php?id=Rugbypasstv
Skysports Mix,http://96.44.160.246:9999/smt.php?id=tiankongmix
Skysports NFL,http://96.44.160.246:9999/smt.php?id=tiankongnfl
Skysports Racing,http://96.44.160.246:9999/smt.php?id=tiankongracing
Sony Ten 1,http://96.44.160.246:9999/smt.php?id=ten1_raj
Sony Ten 2,http://96.44.160.246:9999/smt.php?id=ten2_raj
Sony Ten 3,http://96.44.160.246:9999/smt.php?id=ten3_raj
SPO TV 2,http://96.44.160.246:9999/smt.php?id=go_spotv2
SPOTV 1,http://96.44.160.246:9999/smt.php?id=go_spotv
Supersportq 1,http://96.44.160.246:9999/smt.php?id=Assp1_mega
Supersports 1,http://96.44.160.246:9999/smt.php?id=go_assp1
Supersports 1,http://96.44.160.246:9999/smt.php?id=Assp1
Supersports 2,http://96.44.160.246:9999/smt.php?id=go_assp2
Supersports 2,http://96.44.160.246:9999/smt.php?id=Assp2
Supersports 3,http://96.44.160.246:9999/smt.php?id=go_assp3
Supersports 3,http://96.44.160.246:9999/smt.php?id=Assp3_mega
Supersports 3,http://96.44.160.246:9999/smt.php?id=Assp3
Supersports 4,http://96.44.160.246:9999/smt.php?id=go_assp4
Supersports 4,http://96.44.160.246:9999/smt.php?id=Assp4_mega
Supersports 5,http://96.44.160.246:9999/smt.php?id=go_assp5
TNT Sports 1,http://96.44.160.246:9999/smt.php?id=beeone
TNT Sports 2,http://96.44.160.246:9999/smt.php?id=beetwo
TNT Sports 3,http://96.44.160.246:9999/smt.php?id=beethree
TNT Sports 4,http://96.44.160.246:9999/smt.php?id=beefour
UFC Network,http://96.44.160.246:9999/smt.php?id=ufc_mega
WWE,http://96.44.160.246:9999/smt.php?id=Wwe
